YEAR,MONTH,sex,agegrp,total,disabilityType,percent
2009,10,Women,25 to 54,63473390.9912,Doing errands,0.0193779753813772
2009,10,Men,25 to 54,62162346.9793,Doing errands,0.0199215980071083
2009,10,Women,55 to 64,18168447.0016,Doing errands,0.0512700982432878
2009,10,Men,18 to 24,14429678.3966,Doing errands,0.0145715992221659
2009,10,Women,18 to 24,14286276.2337,Doing errands,0.00997626368611016
2009,10,Men,55 to 64,16889287.0037,Doing errands,0.0372811513039041
2009,11,Men,55 to 64,16948692.9997,Doing errands,0.0354901147605097
2009,11,Men,25 to 54,62170668.992,Doing errands,0.0197974289364391
2009,11,Women,25 to 54,63470173.9982,Doing errands,0.0207663451330286
2009,11,Women,18 to 24,14264030.4167,Doing errands,0.0119802062886749
2009,11,Men,18 to 24,14418220.9011,Doing errands,0.014495642953012
2009,11,Men,65+,16562046.9932,Doing errands,0.0931950925772476
2009,11,Women,65+,21742277.004,Doing errands,0.14471124389231
2009,11,Women,55 to 64,18229069.0068,Doing errands,0.053587136432234
2009,12,Men,65+,16593364.9973,Doing errands,0.0913123323657705
2009,12,Women,65+,21772718.9815,Doing errands,0.147627907393244
2009,12,Women,55 to 64,18288843.9991,Doing errands,0.0553679824405431
2009,12,Men,25 to 54,62175992.9993,Doing errands,0.0202133117651076
2009,12,Women,25 to 54,63463977.9943,Doing errands,0.020558764907822
2009,12,Men,18 to 24,14414722.8926,Doing errands,0.0148742653811312
2009,12,Women,18 to 24,14308954.1186,Doing errands,0.013264795185364
2009,12,Men,55 to 64,17007307.9961,Doing errands,0.038513385072476
2010,1,Women,55 to 64,18309167.0179,Doing errands,0.0510972266070521
2010,1,Men,25 to 54,61897960.0103,Doing errands,0.0199226895845161
2010,1,Women,65+,21772004.0018,Doing errands,0.147814331805834
2010,1,Women,25 to 54,63287336.0183,Doing errands,0.0211819044842142
2010,1,Men,65+,16597313.0026,Doing errands,0.0880706611167131
2010,1,Men,55 to 64,17018284.9972,Doing errands,0.0392612164333792
2010,1,Men,18 to 24,14632905.2268,Doing errands,0.0146570234875294
2010,1,Women,18 to 24,14399548.2823,Doing errands,0.0111084748399101
2010,2,Men,55 to 64,17066716.9928,Doing errands,0.0364430404665637
2010,2,Women,55 to 64,18359997.0028,Doing errands,0.0524840754196771
2010,2,Women,25 to 54,63289542.0164,Doing errands,0.0220863198541994
2010,2,Men,25 to 54,61912111.0069,Doing errands,0.0193597854992607
2010,2,Women,65+,21796112.9956,Doing errands,0.145849524740569
2010,2,Men,65+,16623155.9932,Doing errands,0.0880308430720743
2010,2,Men,18 to 24,14657215.9128,Doing errands,0.0170500266276189
2010,2,Women,18 to 24,14403171.2064,Doing errands,0.0113567419324514
2010,3,Men,55 to 64,17114931.9988,Doing errands,0.0388655798367553
2010,3,Women,55 to 64,18410630.0099,Doing errands,0.0502409537589216
2010,3,Women,25 to 54,63290324.0161,Doing errands,0.0211103222059682
2010,3,Men,25 to 54,61924589.0155,Doing errands,0.0195228556252088
2010,3,Women,65+,21820074.9921,Doing errands,0.145609829840196
2010,3,Men,65+,16648839.0024,Doing errands,0.0877581847292403
2010,3,Men,18 to 24,14662636.3647,Doing errands,0.0160873395501973
2010,3,Women,18 to 24,14490255.1731,Doing errands,0.0115466637268476
2010,4,Men,55 to 64,17163609.9932,Doing errands,0.0359527502981295
2010,4,Women,55 to 64,18461701.0015,Doing errands,0.0512069074741916
2010,4,Women,25 to 54,63293521.9837,Doing errands,0.0215762067822943
2010,4,Men,25 to 54,61939849.0104,Doing errands,0.0186106912402458
2010,4,Women,18 to 24,14471246.6043,Doing errands,0.0126275516544443
2010,4,Women,65+,21844457.0041,Doing errands,0.139918258573621
2010,4,Men,65+,16674925.0028,Doing errands,0.0875643124124888
2010,4,Men,18 to 24,14662532.8027,Doing errands,0.01495188135979
2010,5,Women,25 to 54,63301610.9864,Doing errands,0.0214025388262405
2010,5,Women,65+,21869317.9922,Doing errands,0.13693588709845
2010,5,Men,25 to 54,61961380.0036,Doing errands,0.0185201370746314
2010,5,Women,55 to 64,18510110.0008,Doing errands,0.0513961531108612
2010,5,Men,55 to 64,17209935.9988,Doing errands,0.0348340547542885
2010,5,Men,18 to 24,14581756.8402,Doing errands,0.0144433749038646
2010,5,Men,65+,16701155.0053,Doing errands,0.0835980649396362
2010,5,Women,18 to 24,14436023.872,Doing errands,0.0123558776212586
2010,6,Women,65+,21895926.9817,Doing errands,0.138554672037204
2010,6,Men,65+,16728752.0073,Doing errands,0.0810945417152463
2010,6,Women,55 to 64,18559956.0037,Doing errands,0.047915863002192
2010,6,Women,18 to 24,14556986.9659,Doing errands,0.00969594302245593
2010,6,Men,25 to 54,61988619.0012,Doing errands,0.0179477747500467
2010,6,Women,25 to 54,63314963.9956,Doing errands,0.0208125116392955
2010,6,Men,55 to 64,17257683.0049,Doing errands,0.0344412955453659
2010,6,Men,18 to 24,14587976.0931,Doing errands,0.0125164280798598
2010,7,Women,25 to 54,63330417.9891,Doing errands,0.0208560656970136
2010,7,Men,25 to 54,62018067.0081,Doing errands,0.017274624600281
2010,7,Women,65+,21923426.0024,Doing errands,0.133574313005614
2010,7,Men,65+,16757056.0106,Doing errands,0.0781082158448389
2010,7,Women,55 to 64,18610487.0077,Doing errands,0.0482176803932495
2010,7,Men,55 to 64,17306121.0035,Doing errands,0.0357664160140113
2010,7,Women,18 to 24,14670383.1531,Doing errands,0.00693516962292161
2010,7,Men,18 to 24,14712614.1402,Doing errands,0.0125826550357341
2010,8,Women,25 to 54,63332363.9924,Doing errands,0.0202457264828117
2010,8,Men,65+,16794826.9985,Doing errands,0.0757998677160354
2010,8,Women,65+,21961404.0187,Doing errands,0.134014093875507
2010,8,Men,55 to 64,17362330.999,Doing errands,0.0376979705396527
2010,8,Men,25 to 54,62034161.0025,Doing errands,0.0165498408233268
2010,8,Women,55 to 64,18669053.9947,Doing errands,0.047232042285074
2010,8,Men,18 to 24,14669781.3441,Doing errands,0.0121713692870965
2010,8,Women,18 to 24,14476873.2631,Doing errands,0.00740123928369987
2010,9,Men,25 to 54,62053865.9918,Doing errands,0.0171009991245385
2010,9,Women,25 to 54,63337659.9991,Doing errands,0.0198021698483623
2010,9,Women,65+,22000546.9959,Doing errands,0.138326222796512
2010,9,Men,65+,16833506.0037,Doing errands,0.0801255998663342
2010,9,Women,55 to 64,18728569.0027,Doing errands,0.0459031888915838
2010,9,Men,55 to 64,17419489.9947,Doing errands,0.0353762520881779
2010,9,Men,18 to 24,14547065.4615,Doing errands,0.0130476216871598
2010,9,Women,18 to 24,14318116.9691,Doing errands,0.00927965363649014
2010,10,Women,25 to 54,63339232.0043,Doing errands,0.020453935054218
2010,10,Women,18 to 24,14322345.4577,Doing errands,0.00925216446505683
2010,10,Men,25 to 54,62069519.9751,Doing errands,0.0168230722924697
2010,10,Men,65+,16871257.9995,Doing errands,0.0861629369335162
2010,10,Women,65+,22038506.0038,Doing errands,0.138540019934815
2010,10,Men,18 to 24,14520524.2528,Doing errands,0.0139570781792483
2010,10,Women,55 to 64,18787099.0094,Doing errands,0.0460696310892355
2010,10,Men,55 to 64,17475655.0053,Doing errands,0.0353204816307487
2010,11,Men,25 to 54,62084096.0086,Doing errands,0.0184739847390405
2010,11,Women,25 to 54,63339263.0013,Doing errands,0.0213856844667138
2010,11,Men,65+,16899247.996,Doing errands,0.0883421135043032
2010,11,Men,55 to 64,17531279.0056,Doing errands,0.0372581980807763
2010,11,Women,55 to 64,18846473.006,Doing errands,0.044234886672673
2010,11,Women,65+,22066493.0063,Doing errands,0.141455532594546
2010,11,Men,18 to 24,14583284.7722,Doing errands,0.0151213589355653
2010,11,Women,18 to 24,14340251.7992,Doing errands,0.00950661352456902
2010,12,Women,65+,22093639.0046,Doing errands,0.143978722008525
2010,12,Men,65+,16926559.0028,Doing errands,0.0910859497577127
2010,12,Women,25 to 54,63336618.9922,Doing errands,0.0217985057423104
2010,12,Men,25 to 54,62095750.0118,Doing errands,0.0186450261327062
2010,12,Men,18 to 24,14596260.276,Doing errands,0.0164314801438801
2010,12,Women,18 to 24,14419380.6061,Doing errands,0.0130189701990794
2010,12,Women,55 to 64,18905138.9991,Doing errands,0.0405441890713678
2010,12,Men,55 to 64,17586187.9963,Doing errands,0.0410128585997004
2011,1,Men,25 to 54,61562982.0035,Doing errands,0.0192922399427058
2011,1,Women,25 to 54,63116713.9908,Doing errands,0.0217341741634388
2011,1,Women,55 to 64,18925274.0024,Doing errands,0.0412448082231735
2011,1,Women,18 to 24,14534071.4439,Doing errands,0.0104274393713406
2011,1,Men,55 to 64,17582424.991,Doing errands,0.043299440292775
2011,1,Women,65+,22060841.0135,Doing errands,0.144717064111306
2011,1,Men,18 to 24,14844437.6971,Doing errands,0.0174427218183269
2011,1,Men,65+,17258881.9973,Doing errands,0.0892751982568189
2011,2,Men,55 to 64,17632131.0063,Doing errands,0.0386373256163186
2011,2,Women,55 to 64,18980339.9971,Doing errands,0.0432371850359576
2011,2,Men,18 to 24,14876556.8737,Doing errands,0.0158718847583227
2011,2,Women,25 to 54,63112116.9831,Doing errands,0.0222530486733011
2011,2,Women,18 to 24,14436740.6349,Doing errands,0.0107522015270364
2011,2,Men,25 to 54,61570605.0115,Doing errands,0.0210027366363944
2011,2,Women,65+,22079111.9975,Doing errands,0.148123412190233
2011,2,Men,65+,17281754.0019,Doing errands,0.0881094564552066
2011,3,Men,55 to 64,17682064.0037,Doing errands,0.0386635555474149
2011,3,Women,55 to 64,19035656.0045,Doing errands,0.0465294128918183
2011,3,Men,18 to 24,14929705.1298,Doing errands,0.0130564766688471
2011,3,Women,25 to 54,63107800.0029,Doing errands,0.0221457692430377
2011,3,Women,18 to 24,14558928.4744,Doing errands,0.0109546045906083
2011,3,Men,25 to 54,61578367.9928,Doing errands,0.0206491482991019
2011,3,Women,65+,22097781.9975,Doing errands,0.150531405499264
2011,3,Men,65+,17304887.9994,Doing errands,0.0894069764539155
2011,4,Men,55 to 64,17731739.0043,Doing errands,0.0388452388416593
2011,4,Women,55 to 64,19090680.9999,Doing errands,0.0518152635154912
2011,4,Men,18 to 24,15027731.5947,Doing errands,0.0151228054392554
2011,4,Men,25 to 54,61585666.9879,Doing errands,0.0208479813420266
2011,4,Women,25 to 54,63102950.0061,Doing errands,0.0224161347728317
2011,4,Women,65+,22116027.0107,Doing errands,0.150180691689925
2011,4,Men,65+,17327735.0026,Doing errands,0.0859905828416942
2011,4,Women,18 to 24,14559347.2884,Doing errands,0.0109665559408156
2011,5,Men,55 to 64,17769928.9954,Doing errands,0.041121574671973
2011,5,Women,55 to 64,19132089.9993,Doing errands,0.0506179961800009
2011,5,Men,18 to 24,15098220.8197,Doing errands,0.0131849391777511
2011,5,Men,25 to 54,61602817.0118,Doing errands,0.0196296443792233
2011,5,Women,25 to 54,63108494.9881,Doing errands,0.023462719061502
2011,5,Women,65+,22146546.9958,Doing errands,0.146183041740727
2011,5,Men,65+,17361584.988,Doing errands,0.0834950526983533
2011,5,Women,18 to 24,14586245.1694,Doing errands,0.0118488904096152
2011,6,Men,65+,17396098,Doing errands,0.0802119454661614
2011,6,Women,55 to 64,19174178.9917,Doing errands,0.0478372830772598
2011,6,Men,25 to 54,61622470.0107,Doing errands,0.0190757570330415
2011,6,Women,25 to 54,63116384.0011,Doing errands,0.0242897514736155
2011,6,Women,65+,22177895.996,Doing errands,0.14950551227213
2011,6,Men,18 to 24,14982512.5372,Doing errands,0.0126312390281749
2011,6,Men,55 to 64,17808796.9991,Doing errands,0.0409735300950916
2011,6,Women,18 to 24,14681107.6552,Doing errands,0.0103706258530209
2011,7,Men,65+,17431073.9891,Doing errands,0.0810941711729252
2011,7,Women,55 to 64,19216747.0034,Doing errands,0.0504213929198614
2011,7,Men,25 to 54,61643390.9994,Doing errands,0.0198126915343104
2011,7,Women,25 to 54,63125527.0094,Doing errands,0.0229161322357687
2011,7,Women,65+,22209863.0072,Doing errands,0.148308307981557
2011,7,Men,18 to 24,15102310.1967,Doing errands,0.0129224247587395
2011,7,Men,55 to 64,17848109.0012,Doing errands,0.0386672227771356
2011,7,Women,18 to 24,14699581.6034,Doing errands,0.00945795035199117
2011,8,Women,25 to 54,63115910.0163,Doing errands,0.0235393874526456
2011,8,Men,65+,17497495.0022,Doing errands,0.0794178134198799
2011,8,Women,55 to 64,19253601.9985,Doing errands,0.047956870328572
2011,8,Men,25 to 54,61647988.004,Doing errands,0.0205330163057044
2011,8,Women,65+,22275604.992,Doing errands,0.143841398563618
2011,8,Men,18 to 24,15137578.4465,Doing errands,0.0139157010115251
2011,8,Men,55 to 64,17881447.9972,Doing errands,0.0407552828279966
2011,8,Women,18 to 24,14678027.3629,Doing errands,0.0097201002881774
2011,9,Men,65+,17563850.9971,Doing errands,0.0833628761791336
2011,9,Women,55 to 64,19290388.9992,Doing errands,0.0495398131805238
2011,9,Men,25 to 54,61652279.0081,Doing errands,0.0206607107813914
2011,9,Women,25 to 54,63106034.9641,Doing errands,0.0220996621811746
2011,9,Women,65+,22341265.9975,Doing errands,0.147022964986297
2011,9,Men,18 to 24,14958498.968,Doing errands,0.0144892706991294
2011,9,Men,55 to 64,17914708.9994,Doing errands,0.0402913335920876
2011,9,Women,18 to 24,14539630.8267,Doing errands,0.00797948036527502
2011,10,Women,25 to 54,63095839.9887,Doing errands,0.0226802421151107
2011,10,Men,25 to 54,61656196.0054,Doing errands,0.020466816428141
2011,10,Men,65+,17630148.9961,Doing errands,0.0862739937329213
2011,10,Women,55 to 64,19327120.0036,Doing errands,0.0509988386224334
2011,10,Women,65+,22406882.9915,Doing errands,0.142201896007076
2011,10,Men,55 to 64,17947907.9814,Doing errands,0.042198791886213
2011,10,Women,18 to 24,14489785.456,Doing errands,0.0083972626419818
2011,10,Men,18 to 24,14969665.7225,Doing errands,0.0144231137757124
2011,11,Women,25 to 54,63085084.9981,Doing errands,0.0229393321550345
2011,11,Men,25 to 54,61658406.9775,Doing errands,0.0202647882640879
2011,11,Men,65+,17703777.004,Doing errands,0.0865982212357062
2011,11,Women,55 to 64,19343839.0095,Doing errands,0.0477612564934121
2011,11,Women,65+,22481286.9883,Doing errands,0.140625741637715
2011,11,Men,55 to 64,17962466.9987,Doing errands,0.0457483524039027
2011,11,Women,18 to 24,14471275.318,Doing errands,0.00759286819478366
2011,11,Men,18 to 24,15018702.8176,Doing errands,0.0145797063740683
2011,12,Men,25 to 54,61653166.9948,Doing errands,0.0196528080739501
2011,12,Women,25 to 54,63067395.9853,Doing errands,0.0232416954513494
2011,12,Men,65+,17775489.9946,Doing errands,0.0859056947045561
2011,12,Women,18 to 24,14564436.2204,Doing errands,0.010959993211163
2011,12,Women,55 to 64,19358599.0036,Doing errands,0.0502242461202483
2011,12,Women,65+,22553360.0121,Doing errands,0.147757156450841
2011,12,Men,18 to 24,15069610.0677,Doing errands,0.0121561167659303
2011,12,Men,55 to 64,17975073.9986,Doing errands,0.0459693041911459
2012,1,Men,25 to 54,60963997.0215,Doing errands,0.0196402033839372
2012,1,Women,25 to 54,63427991.9901,Doing errands,0.0247059765875071
2012,1,Women,18 to 24,14991165.0714,Doing errands,0.011490416607354
2012,1,Women,65+,23025891.0019,Doing errands,0.146473660277542
2012,1,Men,18 to 24,14982781.1855,Doing errands,0.0105402533711721
2012,1,Men,65+,18018124.0116,Doing errands,0.0845310450754718
2012,1,Women,55 to 64,19790386.9951,Doing errands,0.05078498725916
2012,1,Men,55 to 64,18311002.9979,Doing errands,0.0462766037664447
2012,2,Women,55 to 64,19802075.0059,Doing errands,0.0533686096424302
2012,2,Men,55 to 64,18321453.0073,Doing errands,0.0424784027112865
2012,2,Women,25 to 54,63414170.0054,Doing errands,0.0243719667003194
2012,2,Men,25 to 54,60960495.9843,Doing errands,0.0205531337740868
2012,2,Women,18 to 24,14996172.7945,Doing errands,0.0127340947264917
2012,2,Women,65+,23099710.0016,Doing errands,0.143384311710865
2012,2,Men,18 to 24,14976047.7268,Doing errands,0.012482436602113
2012,2,Men,65+,18090829.9957,Doing errands,0.0839176547765274
2012,3,Men,25 to 54,60957323.002,Doing errands,0.0207043825982744
2012,3,Women,25 to 54,63400685.9963,Doing errands,0.024299068792251
2012,3,Women,18 to 24,14970601.3333,Doing errands,0.0137935902374658
2012,3,Women,65+,23174280.9998,Doing errands,0.144377041683791
2012,3,Men,18 to 24,14992790.2808,Doing errands,0.010633900215637
2012,3,Women,55 to 64,19814243.999,Doing errands,0.0539417026990251
2012,3,Men,65+,18164130.9899,Doing errands,0.0907652953624222
2012,3,Men,55 to 64,18332369.9995,Doing errands,0.042282184814137
2012,4,Men,25 to 54,60957353.9998,Doing errands,0.0202711107687524
2012,4,Women,25 to 54,63389601.002,Doing errands,0.0234286832181377
2012,4,Women,65+,23249512.9917,Doing errands,0.14070678650206
2012,4,Men,18 to 24,14999056.7645,Doing errands,0.0128979763019417
2012,4,Women,55 to 64,19826995.9943,Doing errands,0.0543757838711392
2012,4,Men,55 to 64,18344034.9956,Doing errands,0.0407889209314893
2012,4,Women,18 to 24,14943665.4334,Doing errands,0.0128694307870518
2012,4,Men,65+,18238139.0084,Doing errands,0.0926734863804658
2012,5,Men,25 to 54,60959580.9932,Doing errands,0.0204956597559188
2012,5,Women,25 to 54,63381055.0079,Doing errands,0.0237441989347199
2012,5,Women,65+,23318364.988,Doing errands,0.139258291834402
2012,5,Men,65+,18306844.9942,Doing errands,0.090925163676612
2012,5,Men,18 to 24,15081273.8383,Doing errands,0.0138596755977718
2012,5,Men,55 to 64,18365870.0037,Doing errands,0.0407269230289287
2012,5,Women,55 to 64,19850033.993,Doing errands,0.0528028913134164
2012,5,Women,18 to 24,14959439.4411,Doing errands,0.0117004079189701
2012,6,Men,65+,18376054.0059,Doing errands,0.094826408898261
2012,6,Women,65+,23388005.997,Doing errands,0.138592205030894
2012,6,Men,25 to 54,60963707.0069,Doing errands,0.0201003802600342
2012,6,Women,25 to 54,63374745.9836,Doing errands,0.0235881799066594
2012,6,Women,18 to 24,14906569.8481,Doing errands,0.0106622110800533
2012,6,Men,18 to 24,15129492.3943,Doing errands,0.0147888462196059
2012,6,Men,55 to 64,18388212.0048,Doing errands,0.0429434082929799
2012,6,Women,55 to 64,19873730.9934,Doing errands,0.0474819439396347
2012,7,Men,65+,18445939.9977,Doing errands,0.0904044859523522
2012,7,Women,65+,23458610.0162,Doing errands,0.137280123305518
2012,7,Men,25 to 54,60970042.0054,Doing errands,0.0199437655577194
2012,7,Women,25 to 54,63370670.9972,Doing errands,0.0236788182370091
2012,7,Women,18 to 24,14942216.7662,Doing errands,0.0118799301320231
2012,7,Men,18 to 24,15255438.8263,Doing errands,0.0167262401695125
2012,7,Men,55 to 64,18411209.9912,Doing errands,0.0435390300736966
2012,7,Women,55 to 64,19898197.9978,Doing errands,0.04880750463471
2012,8,Men,65+,18523843.0006,Doing errands,0.0899090971968427
2012,8,Women,65+,23538403.9993,Doing errands,0.135293981584083
2012,8,Men,25 to 54,60969444.0001,Doing errands,0.0200839559976632
2012,8,Women,55 to 64,19932444.0051,Doing errands,0.0516380666483571
2012,8,Women,25 to 54,63358141.0218,Doing errands,0.0237355152368275
2012,8,Women,18 to 24,14998343.0573,Doing errands,0.0105390452796094
2012,8,Men,18 to 24,15099978.7265,Doing errands,0.0157159560353239
2012,8,Men,55 to 64,18443501.0036,Doing errands,0.043615264533723
2012,9,Men,65+,18601350.0094,Doing errands,0.0898510099888127
2012,9,Women,65+,23617669.9976,Doing errands,0.139043277886163
2012,9,Women,55 to 64,19966268.9949,Doing errands,0.0489763376597691
2012,9,Women,25 to 54,63344232.9969,Doing errands,0.0240280850061676
2012,9,Men,25 to 54,60967763.0064,Doing errands,0.0208010772080792
2012,9,Women,18 to 24,14956333.0933,Doing errands,0.0104195203013906
2012,9,Men,55 to 64,18475414.9931,Doing errands,0.0399742305423625
2012,9,Men,18 to 24,15002514.3794,Doing errands,0.0150422908849113
2012,10,Men,65+,18679088.0087,Doing errands,0.0865208417855984
2012,10,Women,65+,23697474.0082,Doing errands,0.137078451162177
2012,10,Women,25 to 54,63331591.9907,Doing errands,0.0238353476527429
2012,10,Women,55 to 64,20000516.0179,Doing errands,0.051535207285528
2012,10,Men,25 to 54,60966619.9854,Doing errands,0.0211369943521324
2012,10,Women,18 to 24,15018510.3765,Doing errands,0.0106718307529879
2012,10,Men,55 to 64,18507539.0037,Doing errands,0.0411404630863012
2012,10,Men,18 to 24,15025309.9023,Doing errands,0.0157545011410224
2012,11,Men,65+,18746438.0105,Doing errands,0.0828517917873282
2012,11,Women,65+,23767207.0078,Doing errands,0.140927695778505
2012,11,Women,25 to 54,63317712.9899,Doing errands,0.0242806555780882
2012,11,Men,25 to 54,60963628.9916,Doing errands,0.0214132572845995
2012,11,Women,55 to 64,20034862.0036,Doing errands,0.0513322872009402
2012,11,Men,18 to 24,14992678.1302,Doing errands,0.0150178866073607
2012,11,Women,18 to 24,14885076.177,Doing errands,0.010312872475399
2012,11,Men,55 to 64,18540599.0024,Doing errands,0.0447103441583897
2012,12,Men,65+,18812569.9959,Doing errands,0.0818182236417169
2012,12,Women,65+,23835584.9944,Doing errands,0.141869486324521
2012,12,Women,25 to 54,63299861.0147,Doing errands,0.0246070260270915
2012,12,Men,25 to 54,60956111.009,Doing errands,0.0211869322307868
2012,12,Men,18 to 24,14974943.0695,Doing errands,0.0138646350397733
2012,12,Women,18 to 24,14882670.1118,Doing errands,0.0119686497222545
2012,12,Men,55 to 64,18572433.0053,Doing errands,0.0448955530900046
2012,12,Women,55 to 64,20068083.0023,Doing errands,0.0506922700680183
2013,1,Men,65+,18842799.0026,Doing errands,0.0814572543435936
2013,1,Women,65+,23863561.0097,Doing errands,0.142918210115988
2013,1,Women,25 to 54,63371421.004,Doing errands,0.0248979101210372
2013,1,Men,25 to 54,60997281.0026,Doing errands,0.0196426857919934
2013,1,Women,18 to 24,14965787.3546,Doing errands,0.010704082745821
2013,1,Men,55 to 64,18607153.9921,Doing errands,0.0467752196316279
2013,1,Men,18 to 24,15016162.9148,Doing errands,0.0141427209071292
2013,1,Women,55 to 64,20118997.0057,Doing errands,0.0536263913203193
2013,2,Men,25 to 54,60999894.0066,Doing errands,0.0200710503147355
2013,2,Women,25 to 54,63366450.9807,Doing errands,0.0236625007885748
2013,2,Women,18 to 24,14851466.5203,Doing errands,0.0111029522757642
2013,2,Women,65+,23926368.0061,Doing errands,0.141876403749811
2013,2,Men,18 to 24,14941515.085,Doing errands,0.0143280636121648
2013,2,Men,65+,18903883.9955,Doing errands,0.0864244840472419
2013,2,Men,55 to 64,18629363.0023,Doing errands,0.0438644554620097
2013,2,Women,55 to 64,20142276.9948,Doing errands,0.0542030855340663
2013,3,Men,25 to 54,61002865.0205,Doing errands,0.02080064296609
2013,3,Women,25 to 54,63361915.0016,Doing errands,0.0242046739569231
2013,3,Women,18 to 24,14903861.7102,Doing errands,0.0113645625337547
2013,3,Women,65+,23989744.9973,Doing errands,0.140872865408964
2013,3,Men,18 to 24,14917702.8179,Doing errands,0.0145515010889966
2013,3,Men,65+,18965407.9968,Doing errands,0.0867833212751187
2013,3,Men,55 to 64,18651915.995,Doing errands,0.0402670124024435
2013,3,Women,55 to 64,20165931.9985,Doing errands,0.0557846953110661
2013,4,Women,25 to 54,63360646.0043,Doing errands,0.0245201701209701
2013,4,Men,25 to 54,61009411.9963,Doing errands,0.0216306050627079
2013,4,Women,65+,24053911.9986,Doing errands,0.140672423063531
2013,4,Men,18 to 24,14953288.7773,Doing errands,0.0157874896028475
2013,4,Men,65+,19027619.9877,Doing errands,0.0867080875782946
2013,4,Men,55 to 64,18675243.0042,Doing errands,0.0429836452312545
2013,4,Women,55 to 64,20190335.0011,Doing errands,0.0548445536262608
2013,4,Women,18 to 24,14988970.918,Doing errands,0.0116325744211441
2013,5,Women,25 to 54,63363686.0128,Doing errands,0.0227633760007053
2013,5,Men,55 to 64,18704955.9943,Doing errands,0.0403475316932037
2013,5,Men,25 to 54,61020175.0104,Doing errands,0.0216392359408172
2013,5,Men,65+,19083561.0053,Doing errands,0.0863176814401943
2013,5,Women,65+,24110509.0063,Doing errands,0.13449480683932
2013,5,Men,18 to 24,15098093.9394,Doing errands,0.0151086579018242
2013,5,Women,18 to 24,14980553.5946,Doing errands,0.0131065082715485
2013,5,Women,55 to 64,20222152.0026,Doing errands,0.0513010600685138
2013,6,Women,25 to 54,63367019.997,Doing errands,0.0230818232444771
2013,6,Women,65+,24167177.0107,Doing errands,0.134079595128771
2013,6,Men,55 to 64,18734739.0027,Doing errands,0.0409403089783883
2013,6,Men,25 to 54,61031258.9888,Doing errands,0.0201229592138248
2013,6,Men,65+,19139565.0143,Doing errands,0.0832158534120297
2013,6,Men,18 to 24,15242000.0856,Doing errands,0.0160562889926244
2013,6,Women,18 to 24,15039133.3544,Doing errands,0.010532208463572
2013,6,Women,55 to 64,20254033.9982,Doing errands,0.0499105527219832
2013,7,Women,25 to 54,63373817.9926,Doing errands,0.0220906434840879
2013,7,Women,65+,24225280.9936,Doing errands,0.134290861136325
2013,7,Men,65+,19196747.9913,Doing errands,0.085771267307682
2013,7,Men,25 to 54,61046001,Doing errands,0.0203308782961885
2013,7,Men,18 to 24,15167242.9302,Doing errands,0.0175963783087162
2013,7,Women,18 to 24,15013207.3736,Doing errands,0.0112222310268136
2013,7,Men,55 to 64,18765651.9958,Doing errands,0.0394692144384736
2013,7,Women,55 to 64,20287064.002,Doing errands,0.0492018012464296
2013,8,Women,65+,24301972.0017,Doing errands,0.130687948018286
2013,8,Men,65+,19269943.9962,Doing errands,0.085671511797105
2013,8,Men,18 to 24,15170530.9054,Doing errands,0.0167825922828695
2013,8,Women,25 to 54,63376904.9938,Doing errands,0.0229732249301608
2013,8,Men,25 to 54,61057111.0041,Doing errands,0.0218791427702876
2013,8,Women,18 to 24,14935432.6399,Doing errands,0.0118651258234449
2013,8,Men,55 to 64,18794688.9949,Doing errands,0.0409592304085953
2013,8,Women,55 to 64,20317361.998,Doing errands,0.0455551169187767
2013,9,Women,65+,24379155.9987,Doing errands,0.130716277559811
2013,9,Men,18 to 24,15126786.6652,Doing errands,0.0170654003334281
2013,9,Women,25 to 54,63381268.0085,Doing errands,0.0234984791610711
2013,9,Men,25 to 54,61069569.9975,Doing errands,0.0213284290466319
2013,9,Women,18 to 24,14860016.4176,Doing errands,0.0114298314905517
2013,9,Women,55 to 64,20348057.9915,Doing errands,0.0470389830321808
2013,9,Men,65+,19343537.0053,Doing errands,0.0876096299314685
2013,9,Men,55 to 64,18824123.0069,Doing errands,0.0411295369041206
2013,10,Men,65+,19417469.0029,Doing errands,0.084552398103728
2013,10,Women,65+,24456744.9898,Doing errands,0.132815016223734
2013,10,Women,25 to 54,63386575.0166,Doing errands,0.0236169783839553
2013,10,Men,18 to 24,15128770.0914,Doing errands,0.0168011897110189
2013,10,Men,25 to 54,61083015.9867,Doing errands,0.0219431687310896
2013,10,Women,18 to 24,14813520.8799,Doing errands,0.0124875766875247
2013,10,Women,55 to 64,20379072.9987,Doing errands,0.0476321010117546
2013,10,Men,55 to 64,18853870.9981,Doing errands,0.0396538154459284
2013,11,Men,65+,19481657.999,Doing errands,0.0834513522505862
2013,11,Women,65+,24524181.9953,Doing errands,0.137711385621231
2013,11,Women,25 to 54,63379741.9996,Doing errands,0.0237927442180108
2013,11,Men,18 to 24,15055067.5558,Doing errands,0.01802815947481
2013,11,Men,25 to 54,61085668.0015,Doing errands,0.0216274528727026
2013,11,Women,18 to 24,14838664.4108,Doing errands,0.0134174647655682
2013,11,Women,55 to 64,20412211.004,Doing errands,0.0489975509367412
2013,11,Men,55 to 64,18885439.0014,Doing errands,0.0404033056283963
2013,12,Women,65+,24590967.9912,Doing errands,0.139479374546273
